
BATIMENT0000000354801506;POLYGON Z ((352242.5 6791311.3 42, 352243.2 6791312.1 42, 352242.3 6791313.2 42, 352248.8 6791320.5 45.7, 352248.4 6791320.8 45.7, 352251.6 6791324.5 45.7, 352252.1 6791324.1 45.7, 352260.8 6791334.1 42.5, 352262 6791333 42.5, 352266 6791337.5 45.6, 352268 6791339.7 45.6, 352267 6791340.8 42, 352273 6791347.6 42, 352274.1 6791346.4 45.1, 352276.3 6791344.4 45.1, 352278.7 6791346.8 50.7, 352275.2 6791350 50.7, 352278.7 6791353.9 50.7, 352279.5 6791353.1 50.7, 352286.2 6791360.3 50.7, 352293.2 6791353.9 50.7, 352294.9 6791352.3 47.7, 352285.1 6791341.4 47.7, 352283.5 6791343 50, 352281 6791344.9 50.3, 352278.3 6791342.6 45.1, 352280.8 6791340.3 45.1, 352282.2 6791338.9 42.4, 352263.9 6791318.6 42.4, 352263 6791319.2 45.1, 352260.5 6791316.5 45.1, 352250.9 6791305.6 42.2, 352246.4 6791307.7 42.2, 352242.5 6791311.3 42));
BATIMENT0000000354801284;POLYGON Z ((352193.5 6791359.8 49.9, 352202.2 6791369.5 49.4, 352251.9 6791383.5 49.4, 352260.6 6791354.1 48.4, 352224.9 6791343.9 48.4, 352216.7 6791334.9 48.4, 352194 6791355.5 49.9, 352196 6791357.6 49.9, 352193.5 6791359.8 49.9));
BATIMENT0000000297131422;POLYGON Z ((352576 6791908.8 37.4, 352574.9 6791899.7 37.4, 352568.5 6791901.3 37.4, 352555.3 6791904.8 37.4, 352553.2 6791905.3 37.4, 352544.4 6791907.6 37.4, 352547.2 6791916.2 37.4, 352576 6791908.8 37.4));
BATIMENT0000000297131941;POLYGON Z ((352899.8 6791997.6 44.1, 352902 6791992.7 44.1, 352903.7 6791989 44.1, 352887.4 6791982.1 44.1, 352886 6791985.1 44.1, 352883.2 6791991.3 44.1, 352881.9 6791994.3 44.1, 352898.2 6792001.3 44.1, 352899.8 6791997.6 44.1));
BATIMENT0000000297131938;POLYGON Z ((352886 6791985.1 44, 352883.4 6791984 44, 352882.5 6791982.6 44, 352882.3 6791979.7 44, 352875.4 6791980.5 44, 352875.8 6791983.3 44, 352875.1 6791984.8 44, 352872.7 6791986.5 44, 352876.7 6791992 44, 352879.3 6791990.1 44, 352880.6 6791990 44, 352883.2 6791991.3 44, 352886 6791985.1 44));
BATIMENT0000000297131352;POLYGON Z ((352803.5 6791156.4 34, 352811.4 6791160.1 34, 352813.2 6791156.2 34, 352812.6 6791155.9 34, 352816.6 6791147.6 34, 352816.4 6791147.5 34, 352809.3 6791144.3 34, 352803.5 6791156.4 34));
BATIMENT0000000297131885;POLYGON Z ((352652.3 6791677.5 33.6, 352653.5 6791679.3 33.6, 352656 6791677.7 33.6, 352654.9 6791675.8 33.6, 352652.3 6791677.5 33.6));
BATIMENT0000000297131353;POLYGON Z ((352805.5 6791172.1 34, 352809.2 6791164.3 34, 352809.7 6791164.5 34, 352811.7 6791160.3 34, 352811.4 6791160.1 34, 352803.5 6791156.4 34, 352799.8 6791164 34, 352800.8 6791164.5 34, 352798.7 6791168.9 34, 352805.5 6791172.1 34));
BATIMENT0000000297131397;POLYGON Z ((352708.1 6791547.5 34.7, 352701 6791551.3 34.7, 352706 6791560.8 34.7, 352713.2 6791556.9 34.7, 352708.1 6791547.5 34.7));
BATIMENT0000000297131442;POLYGON Z ((352661.8 6791536.6 34.7, 352652.4 6791541.6 34.7, 352656 6791548.5 34.7, 352665.5 6791543.7 34.7, 352662.7 6791538.4 34.7, 352661.8 6791536.6 34.7));
BATIMENT0000000297131444;POLYGON Z ((352668.3 6791455.6 34, 352672.5 6791446.6 34, 352665.3 6791443.2 34, 352662.5 6791449.1 34, 352661 6791448.3 34, 352659.5 6791451.5 34, 352666.1 6791454.6 34, 352668.3 6791455.6 34));
BATIMENT0000000297131445;POLYGON Z ((352672.5 6791446.6 33.8, 352673.8 6791447.2 33.8, 352675.3 6791444.1 33.8, 352674 6791443.5 33.8, 352676.8 6791437.6 33.8, 352669.3 6791434.1 33.8, 352668.5 6791433.7 33.8, 352665.7 6791439.7 33.8, 352665.1 6791439.4 33.8, 352663.7 6791442.5 33.8, 352665.3 6791443.2 33.8, 352672.5 6791446.6 33.8));
BATIMENT0000000297131446;POLYGON Z ((352666.1 6791454.6 34.5, 352659.5 6791451.5 34.5, 352658.2 6791450.9 34.5, 352656.3 6791454.9 34.5, 352656.8 6791455.2 34.5, 352653.6 6791462.1 34.5, 352660.9 6791465.4 34.5, 352661.1 6791464.9 34.5, 352663.9 6791459.1 34.5, 352666.1 6791454.6 34.5));
BATIMENT0000000297131448;POLYGON Z ((352677.2 6791437.8 33.7, 352681.5 6791428.8 33.7, 352680.6 6791428.4 33.7, 352674 6791425.2 33.7, 352671.3 6791431 33.7, 352670.9 6791430.8 33.7, 352669.3 6791434.1 33.7, 352676.8 6791437.6 33.7, 352677.2 6791437.8 33.7));
BATIMENT0000000297131449;POLYGON Z ((352678.2 6791415.2 34, 352673.5 6791425 34, 352674 6791425.2 34, 352680.6 6791428.4 34, 352681.5 6791428.8 34, 352683.1 6791429.5 34, 352685.8 6791430.8 34, 352688 6791426.1 34, 352685.5 6791424.9 34, 352684.8 6791422.6 34, 352686.5 6791418.9 34, 352678.2 6791415.2 34));
