
BATIMENT0000000297088670;POLYGON Z ((351979.9 6788957.9 33.6, 351979.9 6788956.1 33.6, 351980.1 6788949.3 33.6, 351980.2 6788945.5 33.6, 351976.6 6788945.5 33.6, 351976.6 6788945.9 33.6, 351974.6 6788945.9 33.6, 351974.7 6788948.4 33.6, 351974.1 6788948.4 33.6, 351974.3 6788953.3 33.6, 351974.9 6788953.3 33.6, 351975 6788957.4 33.6, 351975 6788958 33.6, 351979.9 6788957.9 33.6));
BATIMENT0000000297088774;POLYGON Z ((351841.3 6788916.9 38.8, 351841.9 6788919 38.8, 351844.8 6788918 38.8, 351844.5 6788916.2 38.8, 351843.8 6788916.4 38.8, 351841.3 6788916.9 38.8));
BATIMENT0000000297088777;POLYGON Z ((351848.8 6788905.4 38.3, 351848.5 6788904.4 38.3, 351847.3 6788905 38.3, 351848 6788907.6 38.3, 351849.1 6788907.2 38.3, 351848.8 6788905.4 38.3));
BATIMENT0000000297088761;POLYGON Z ((351836.3 6788923.6 43.7, 351836.1 6788921.6 43.7, 351836.1 6788921.3 43.7, 351835.1 6788921.4 43.7, 351829.4 6788921.8 43.7, 351829.7 6788924.6 43.7, 351836.3 6788923.6 43.7));
BATIMENT0000000297088789;POLYGON Z ((351760.2 6788962.9 29.8, 351761.2 6788970.8 29.8, 351762.2 6788970.7 29.8, 351761.3 6788962.8 29.8, 351760.2 6788962.9 29.8));
BATIMENT0000000297088790;POLYGON Z ((351759.8 6788959.2 39.7, 351761.9 6788958.9 39.7, 351760.7 6788950.9 39.7, 351761.2 6788950.8 39.7, 351761.1 6788949.6 39.7, 351761.7 6788948.4 39.7, 351761.8 6788948 39.7, 351764.3 6788944.6 39.7, 351764.2 6788944.2 39.7, 351758.3 6788947.2 39.7, 351759.8 6788959.2 39.7));
BATIMENT0000000297088801;POLYGON Z ((351813 6788998.2 37.2, 351813.6 6788998.2 37.2, 351814.2 6788996.2 37.2, 351814.8 6788994 37.2, 351814.9 6788993.8 37.2, 351811.4 6788995 37.2, 351811.5 6788998.2 37.2, 351813 6788998.2 37.2));
BATIMENT0000000297088791;POLYGON Z ((351763.6 6788990.8 39, 351764 6788993.9 39, 351765.2 6788993.9 39, 351764.8 6788990.7 39, 351763.6 6788990.8 39));
BATIMENT0000000297094627;POLYGON Z ((352313.8 6788930.5 32.5, 352312.5 6788931.1 32.5, 352313.2 6788932.6 32.5, 352314.2 6788931.2 32.5, 352313.8 6788930.5 32.5));
BATIMENT0000000297118846;POLYGON Z ((351756.7 6789087.6 40.8, 351756.8 6789089 40.8, 351758.4 6789088.9 40.8, 351758.3 6789087.5 40.8, 351756.7 6789087.6 40.8));
BATIMENT0000000297118863;POLYGON Z ((351630.6 6789064.2 32.4, 351630 6789067.8 32.4, 351630.6 6789068.4 32.4, 351644.9 6789071.3 32.4, 351645.7 6789067.1 32.4, 351638.2 6789065.6 32.4, 351630.6 6789064.2 32.4));
BATIMENT0000000297118900;POLYGON Z ((351697.5 6789133.6 34.6, 351697.5 6789132.3 34.6, 351697.3 6789129.7 34.6, 351688.8 6789130.2 34.6, 351689 6789133.6 34.6, 351689.4 6789133.5 34.6, 351689.4 6789134.1 34.6, 351697.5 6789133.6 34.6));
BATIMENT0000000297118871;POLYGON Z ((351650.8 6789090.1 35.2, 351649.5 6789090.1 35.2, 351649.3 6789091.4 35.2, 351650.7 6789091.5 35.2, 351650.8 6789090.1 35.2));
BATIMENT0000000297118884;POLYGON Z ((351723.3 6789089.2 37.8, 351728.2 6789089 37.8, 351723.9 6789087.4 37.8, 351723.3 6789089.2 37.8));
BATIMENT0000000297119599;POLYGON Z ((351610.5 6789355.2 70.2, 351611 6789355.1 70.2, 351611.1 6789356.1 70.2, 351612.1 6789356.4 70.2, 351612.3 6789357.8 70.2, 351611.5 6789358.8 70.2, 351611.5 6789359.4 70.2, 351611.2 6789359.4 70.2, 351611.7 6789362 70.2, 351612.1 6789362 70.2, 351613.3 6789369.2 70.2, 351612.8 6789369.2 70.2, 351613.3 6789371.9 70.2, 351613.7 6789371.8 70.2, 351613.8 6789372.6 70.2, 351614.9 6789373.4 70.2, 351615.1 6789374.5 70.2, 351614.1 6789375.6 70.2, 351614.2 6789376.3 70.2, 351614 6789376.3 70.2, 351614.4 6789378.8 70.2, 351614.6 6789378.7 70.2, 351614.8 6789379.9 70.2, 351618.2 6789379.3 70.2, 351618 6789377.9 70.2, 351624.2 6789376.9 70.2, 351633.1 6789375.2 70.2, 351627.7 6789345.6 70.2, 351621.6 6789346.5 70.2, 351622.1 6789349.5 70.2, 351619.9 6789349.8 70.2, 351620.1 6789351.1 70.2, 351614.3 6789352 70.2, 351614 6789350.7 70.2, 351610.5 6789351.3 70.2, 351610.6 6789352.4 70.2, 351610.1 6789352.5 70.2, 351610.5 6789355.2 70.2));
BATIMENT0000000297119600;POLYGON Z ((351624.4 6789378.4 47.1, 351626.4 6789378.1 47.1, 351626.8 6789381.1 47.1, 351658.4 6789376.1 47.1, 351659 6789379.9 47.1, 351658.8 6789380 47.1, 351659.1 6789382 47.1, 351660.6 6789381.8 47.1, 351661.1 6789385.3 47.1, 351673.4 6789383.3 47.1, 351672.8 6789380 47.1, 351674.2 6789379.8 47.1, 351673.9 6789377.9 47.1, 351673.7 6789377.9 47.1, 351673 6789373.9 47.1, 351687.1 6789371.5 47.1, 351690.7 6789369.7 47.1, 351690.2 6789366.3 47.1, 351690.8 6789366.3 47.1, 351693.5 6789365.5 47.1, 351695.9 6789364.3 47.1, 351696.2 6789364.7 47.1, 351696.6 6789364.3 47.1, 351696.9 6789364.7 47.1, 351697.5 6789364.1 47.1, 351697.1 6789363.7 47.1, 351698.9 6789361.9 47.1, 351699.3 6789362.3 47.1, 351699.7 6789361.9 47.1, 351699.3 6789361.5 47.1, 351699.7 6789361.2 47.1, 351699.4 6789360.8 47.1, 351699.8 6789360.1 47.1, 351700.8 6789358.1 47.1, 351701.5 6789355.3 47.1, 351701.5 6789352.2 47.1, 351701 6789349.8 47.1, 351700.1 6789347.7 47.1, 351698.5 6789345.3 47.1, 351696.6 6789343.5 47.1, 351696.7 6789343.2 47.1, 351696.2 6789343 47.1, 351696.4 6789342.6 47.1, 351695.7 6789342.3 47.1, 351695.6 6789342.8 47.1, 351693.3 6789341.8 47.1, 351693.5 6789341.3 47.1, 351692.6 6789340.9 47.1, 351692.4 6789341.4 47.1, 351691.8 6789341.2 47.1, 351691.6 6789341.6 47.1, 351690.7 6789341.3 47.1, 351688.4 6789341 47.1, 351686.2 6789341.2 47.1, 351685.7 6789337.8 47.1, 351685 6789337.9 47.1, 351679.9 6789331.3 47.1, 351669.4 6789332.8 47.1, 351669 6789331.1 47.1, 351666.9 6789331.3 47.1, 351667.2 6789333.2 47.1, 351665.7 6789333.4 47.1, 351665 6789329.9 47.1, 351653 6789331.7 47.1, 351653.6 6789335.2 47.1, 351651.8 6789335.5 47.1, 351652.2 6789338.3 47.1, 351650.2 6789338.6 47.1, 351650.8 6789342.2 47.1, 351627.7 6789345.6 47.1, 351633.1 6789375.2 47.1, 351624.2 6789376.9 47.1, 351624.4 6789378.4 47.1));
